BusID	Parent	Country
21493846	MARIGLIANO S.P.A.	ITA
23816017	KARAT S.R.L.	ITA
19224998	TODISCO GROUP - ANGIOLA S.R.L.	ITA
4863245	DELTA PLUS GROUP	FRA
21507774	GRUPPO MARAZZATO HOLDING S.R.L.	ITA
23186276	NAPOLEONE & PARTNERS S.R.L.	ITA
10475172	GRUPPO ZEPPIERI COSTRUZIONI S.R.L.	ITA
22877299	PRIMULA COSTRUZIONI S.R.L	ITA
13792412	MEG-GROUP S.P.A. IN LIQUIDAZIONE	ITA
11220265	OHB SE	DEU
14586353	BARTOLINI S.R.L.	ITA
22788578	EGE HOLDING S.R.L.	ITA
22783431	LA MIMOSA S.R.L.	ITA
4035160	MONGE & C. - S.P.A.	ITA
22738523	IMMOBILIARE E INVESTIMENTI BACCHI	ITA
19470260	ROSSFIN S.R.L.	ITA
17298915	CANTIERI NAVALI EUROPEI - S.R.L.	ITA
21511995	PUMA SECURITY SRL	ITA
3856892	DEUTSCHE BANK AKTIENGESELLSCHAFT	DEU
41029437	EUROBETON 2000 SRL	ITA
19904704	HAMSA GRUP EMPRESARIAL SL	ESP
19335718	LION´S PLACE GMBH	DEU
13241404	AAREAL BANK AG	DEU
21672657	SOCRAM MECCANICA S.R.L.	ITA
31250727	KRONOS SRL	ITA
32786877	RESINSYSTEM ITALIA S.R.L.	ITA
16149035	LORENZO DEL CARLO S.P.A.	ITA
21326825	BALLA HOLDING S.R.L.	ITA
21530907	F.LLI COLO S.P.A.	ITA
16833230	DEA CAPITAL SPA	ITA
14711042	EDRIA S.P.A.	ITA
13934321	EMI HOLDING S.P.A	ITA
22764799	GRUPPO RITMO S.R.L.	ITA
13852752	BATTAGLIO GESTIONI S.P.A.	ITA
21504614	P&S S.R.L.	ITA
21463890	FILOBLU S.P.A.	ITA
21416533	CAVE GROUP S.R.L.	ITA
21328495	PEPERONE F.LLI SRL	ITA
2271820	OIL AND NATURAL GAS CORPORATION	IND
19155248	NEORURALE SPA	ITA
1307231	LOTTE CHEMICAL CORPORATION	KOR
7095088	J. R. SIMPLOT COMPANY	USA
4078766	ATALANTA CORPORATION	USA
4807394	SUCRES ET DENREES	FRA
24131995	T&J HOLDCO LIMITED	GBR
15047620	HALFORDS GROUP PLC	GBR
23412737	LEGEND HOLDINGS CORPORATION	CHN
4168766	LUIS CALVO SANZ SA	ESP
3845178	HELM AG	DEU
10426468	PATTISON, JIM GROUP INC	CAN
11675229	BANGCHAK CORPORATION PUBLIC	THA
24076218	MAVIS TIRE EXPRESS SERVICES TOPCO,	USA
1948283	DIPLOMAT HOLDINGS LTD	ISR
4175374	HSBC HOLDINGS PLC	GBR
21696873	INTERCORP PERU LTD.	BHS
1464013	KUWAIT FOOD COMPANY (AMERICANA)	KWT
16971827	EXPORT PACKERS COMPANY	CAN
10054480	SK DISCOVERY CO LTD	KOR
1228654	SAUDI BASIC INDUSTRIES CORPORATION	SAU
14621452	AZERBAYCAN RESPUBLIKASI DOVLET	AZE
4200959	THE SIAM CEMENT PUBLIC	THA
4787502	GOBIERNO DE PERU	PER
18525915	LYONDELLBASELL INDUSTRIES N.V.	NLD
22923575	SPECIALITY CHEMICALS INTERNATIONAL	GBR
18134804	PANDORA A/S	DNK
1918889	DEEPAK FERTILISERS AND	IND
920436	COMPAÑIA ESPAÑOLA DE PETROLEOS SA	ESP
2541129	CHINA NATIONAL OFFSHORE OIL CORP	CHN
4281824	UBE CORPORATION	JPN
17703094	CHINA NATIONAL AVIATION FUEL GROUP	CHN
18413048	ENEOS HOLDINGS INC	JPN
20356113	ZHEJIANG HENGYI GROUP CO LTD	CHN
11375183	HAZEL MERCANTILE LIMITED	IND
11219324	MITSUI CHEMICALS INC	JPN
10136351	S M C FOOD 21 PTE LTD	SGP
2374807	POLSERVICE SP Z O O	POL
19069990	GS STAALWERKEN HOLDING B.V.	NLD
21486514	NOVAGO SP Z O O	POL
21863463	LUMEN HOLDING A.S.	CZE
31616133	ALFA BET SERWIS SP Z O O	POL
23783384	FERKA GMBH	DEU
41465787	SPAW TOR SP Z O O	POL
16989085	BEST CONSTRUCTION SP Z O O	POL
14305768	PRZEDSIEBIORSTWO PRODUKCYJNO	POL
15416410	PARTNER FIRMA BUDOWLANA SP Z O O	POL
21717243	TWS GB SP Z O O	POL
22943570	TARCON INVEST SP Z O O	POL
23172554	PREMIDA LIMITED	CYP
12588559	ALTAREA	FRA
23202870	SPIDER INVEST B.V.	NLD
17909622	SCOTT INVESTMENTS LTD	MUS
63545213	JAS WORLDWIDE, INC.	USA
23780632	SG HOLDINGS CO LTD	JPN
17519774	GEBRÜDER WEISS HOLDING AG	AUT
22821323	SUTRA UTAMA SDN. BHD.	MYS
21781111	HV HOLDINGS LTD	MUS
23397982	UNITY LINE LIMITED	CYP
22035954	WECO-TRAVEL CEE A/S	DNK
15339325	NH - TRANS, SE	CZE
4735975	AB SKF	SWE
10409518	LIKEWIZE CORP.	USA
45302573	GRUPO ISOLUX CORSAN SA	ESP
3365327	ROYAL DUTCH SHELL PLC	NLD
14174591	FUJITEC CO LTD	JPN
14862785	DIRECTV, LLC	USA
4858913	SOCOTHERM S.P.A.	ITA
58746	ALBAUGH, LLC	USA
14396860	GUTHRIE GTS PTE. LTD.	SGP
15512542	KOH BROTHERS GROUP LIMITED	SGP
23335222	JOINT TECH CONSTRUCTION PTE LTD	SGP
97631858	800 SUPER HOLDINGS LIMITED	SGP
22370296	KRIDHAN INFRA LIMITED	IND
22002838	CNQC INTERNATIONAL HOLDINGS	HKG
16230821	SATO KOGYO CO LTD	JPN
16430355	ISS A/S	DNK
21387548	SUNHUAN GROUP PTE. LTD.	SGP
17635695	LIM WEN HENG CONSTRUCTION PTE LTD	SGP
23888674	BOLDTEK HOLDINGS LIMITED	SGP
22652527	HUATIONG GLOBAL LIMITED	SGP
22413733	SANLI ENVIRONMENTAL LIMITED	SGP
18686250	NOJIMA CORPORATION	JPN
21442769	GRANITE INVESTMENT PTE. LTD.	SGP
23036845	AVA GLOBAL HOLDINGS PTE. LTD.	SGP
21437475	SYSMA HOLDINGS LIMITED	SGP
18045485	INTELLECT ENGINEERING PTE LTD	SGP
18757380	STEFANUTTI STOCKS HOLDINGS LTD	ZAF
1315448	ELB GROUP LTD	ZAF
22742854	BAUBA RESOURCES LTD	ZAF
22910788	KHALEEFA BUTTI BIN OMAIR GROUP -	ARE
19446913	ESOR LTD	ZAF
3414791	VORM HOLDING B.V.	NLD
17991913	KONINKLIJKE VOLKERWESSELS B.V.	NLD
63169552	DESIRE STADSBADER NV	BEL
22311384	KATOEN NATIE GROUP S.A.	LUX
4294613	CIE FINANCIERE EUROP PRISE DE	FRA
19811839	ARGINTA GROUP UAB	LTU
22392371	SVYKU MINISTERIJA UAB	LTU
22750939	VILIRO INVESTICIJOS UAB	LTU
17028502	DOJUS UAB	LTU
18057876	LINAS AGRO GROUP AB	LTU
21596346	E ENERGIJA UAB	LTU
20099191	AARS AS	NOR
9716175	SEMLEX EUROPE SA	BEL
20237443	KDS GRUPE UAB	LTU
21500743	V SHIPS UK GROUP LTD	GBR
9874714	GLOBALIA CORPORACION EMPRESARIAL	ESP
16019028	GRUPO INMOBILIARIO HERSAU SA	ESP
16073020	GRUPO DE EMPRESAS AZVI SL	ESP
22362616	TRAMIC SL	ESP
11884307	NORTIA CAPITAL INVESTMENT HOLDING	ESP
70391528	NEOEN	FRA
9678908	NEWSAN SA	ARG
22606102	UNIDECO SA	ESP
18611827	GEBR. KNAUF KG	DEU
13820695	M STRETCH S.P.A.	ITA
21471417	WECO-TRAVEL INTERNATIONAL A/S	DNK
12752225	CARLSON HOLDINGS, INC.	USA
22646771	WHISTLEGLADE INVESTMENTS LIMITED	JEY
23121812	STORK HOLDINGS LIMITED	JEY
21584829	MACE FINANCE LIMITED	GBR
2028399	LENDLEASE CORPORATION LIMITED	AUS
15482704	TRAKCJA S A	POL
21472395	GN VISION CAPITAL UAB	LTU
91343834	VITRUM IEKARTA LV SIA	LVA
68434679	TURNAROUND BALTIC I UAB	LTU
17142763	PLASTEKSUS UAB	LTU
21217351	ROADBRIDGE HOLDINGS LIMITED	IRL
17992173	CENTRAL JAPAN RAILWAY COMPANY	JPN
23634147	TECHNIP ENERGIES N.V.	NLD
20819077	F2I ENERGIE RINNOVABILI S.P.A.	ITA
22086564	ZHONGLI SCIENCE AND TECHNOLOGY	CHN
10149453	HOMESERVE PLC	GBR
10037029	FIRST QUANTUM MINERALS LTD	CAN
16833514	BERKELEY ENERGIA LIMITED	AUS
4320471	EMPRESA CICLISTA MIRALAGO SA	PRT
11896925	DISA CORPORACION PETROLIFERA SA	ESP
631386	SOCIETY OF LLOYDS	GBR
15176188	MASCARENA SL	ESP
11893724	GRUPO EMPRESARIAL SAN JOSE SA	ESP
23013181	RNM INVESTIMENTOS E GESTAO S A	PRT
21747408	GRUPO MEDITERRANEA DE CATERING SL	ESP
69096297	GROUPE BLAIN	FRA
16740307	2A GROUPE IMMOBILIER	FRA
21716851	RETTENMAIER FAMILIENHOLDING GMBH	DEU
23192431	HOLDING PCC	FRA
15666437	HUME ESTATE COMPANY UNLIMITED	IRL
23556133	KMBS HOLDING COMPANY LIMITED	IRL
8684824	KINDUR LIMITED	IRL
22424679	CALDIC HOLDCO B.V.	NLD
EOF
